restart,round,in_round,phase,loss_before,loss_after,gain,factor,factor_renewed,n_iter,func_evals,early_stop,wall_s
0,1,0,train,7.978595767673488e-05,1.3033105808083882e-07,0.9983664912739546,12533.533833756239,1,200,204,0,166.24
1,1,1,train,1.3033105808083882e-07,6.355588753760254e-08,0.5123504061619639,7672768.215997621,1,200,205,0,148.21
2,1,2,train,6.355588753760254e-08,4.497980985484218e-08,0.2922794158412139,7672768.215997621,0,200,207,0,157.86
3,1,3,train,4.497980985484218e-08,3.410470198685477e-08,0.24177754203682303,7672768.215997621,0,200,206,0,170.82
4,1,4,train,3.410470198685477e-08,2.72799647237692e-08,0.20011132968457185,7672768.215997621,0,200,206,0,156.34
5,1,5,train,2.72799647237692e-08,2.198036316258702e-08,0.19426717060834778,7672768.215997621,0,200,216,0,165.69
6,1,6,train,2.198036316258702e-08,1.761610851029875e-08,0.19855243609972326,7672768.215997621,0,200,212,0,173.69
7,1,7,train,1.761610851029875e-08,1.4580942806832621e-08,0.17229490279829432,7672768.215997621,0,200,209,0,148.98
8,1,8,train,1.4580942806832621e-08,1.2341833900734597e-08,0.15356406891938287,7672768.215997621,0,200,211,0,159.28
9,1,9,train,1.2341833900734597e-08,1.1241734789018816e-08,0.08913578975084911,81025235.63702142,1,200,212,0,157.5
10,1,10,train,1.1241734789018816e-08,1.0014901799332681e-08,0.10913199899401052,81025235.63702142,0,200,208,0,149.82
11,1,11,train,1.0014901799332681e-08,8.913033686479525e-09,0.11002285743097112,81025235.63702142,0,200,207,0,156.17
12,1,12,train,8.913033686479525e-09,8.17143827590373e-09,0.08320347893453439,81025235.63702142,0,200,215,0,157.28
13,1,13,train,8.17143827590373e-09,7.509825888790437e-09,0.08096645471388841,81025235.63702142,0,200,216,0,162.76
14,1,14,train,7.509825888790437e-09,6.927825245982263e-09,0.07749855341878154,81025235.63702142,0,200,216,0,152.01
15,1,15,train,6.927825245982263e-09,6.425130281028656e-09,0.07256172710839386,81025235.63702142,0,200,212,0,144.5
16,1,16,train,6.425130281028656e-09,5.986442508439774e-09,0.06827686807910908,81025235.63702142,0,200,218,0,156.9
17,1,17,train,5.986442508439774e-09,5.573827302467562e-09,0.0689249425498534,81025235.63702142,0,200,217,0,157.66
18,1,18,train,5.573827302467562e-09,5.212980277118159e-09,0.06473954174892614,81025235.63702142,0,200,212,0,144.8
19,1,19,train,5.212980277118159e-09,4.8915995285655085e-09,0.06165009868986426,81025235.63702142,0,200,221,0,147.9
20,1,20,train,4.8915995285655085e-09,4.61016449017333e-09,0.05753435798427085,81025235.63702142,0,200,218,0,161.63
21,1,21,train,4.61016449017333e-09,4.336282548720677e-09,0.05940827969076553,81025235.63702142,0,200,217,0,148.37
22,1,22,train,4.336282548720677e-09,4.088999225634391e-09,0.057026570641537606,81025235.63702142,0,200,223,0,136.05
23,1,23,train,4.088999225634391e-09,3.842554487969513e-09,0.06027018447934365,81025235.63702142,0,200,223,0,150.28
24,1,24,train,3.842554487969513e-09,3.590907364393517e-09,0.06548953941027168,81025235.63702142,0,200,215,0,141.29
25,2,0,train,1.3474448066081556e-08,6.4727763387553755e-09,0.5196258646727862,74214542.5991319,1,200,212,0,153.71
26,2,1,train,6.4727763387553755e-09,5.4100918403467796e-09,0.1641775403308521,74214542.5991319,0,200,216,0,169.4
27,2,2,train,5.4100918403467796e-09,4.834569239145392e-09,0.1063794512524389,74214542.5991319,0,200,217,0,152.07
28,2,3,train,4.834569239145392e-09,4.424763866412442e-09,0.0847656435271969,74214542.5991319,0,200,217,0,156.56
29,2,4,train,4.424763866412442e-09,4.119393707155936e-09,0.06901388830588535,74214542.5991319,0,200,213,0,153.92
30,2,5,train,4.119393707155936e-09,3.852841883882189e-09,0.0647065666024375,74214542.5991319,0,200,217,0,166.76
31,2,6,train,3.852841883882189e-09,3.63241859622013e-09,0.05721057191164992,74214542.5991319,0,200,218,0,162.96
32,2,7,train,3.63241859622013e-09,3.426530468149119e-09,0.05668072734933606,74214542.5991319,0,200,221,0,170.69
33,2,8,train,3.426530468149119e-09,3.2613618363310312e-09,0.048202878495723814,74214542.5991319,0,200,220,0,170.04
34,2,9,train,3.2613618363310312e-09,3.1082505334293477e-09,0.046947045616358464,74214542.5991319,0,200,214,0,141.82
35,2,10,train,3.1082505334293477e-09,2.9510899279197627e-09,0.05056239959402146,74214542.5991319,0,200,217,0,169.77
36,2,11,train,2.9510899279197627e-09,2.82234577595534e-09,0.043625967052510324,74214542.5991319,0,200,223,0,142.85
37,2,12,train,2.82234577595534e-09,2.705406339444204e-09,0.041433419500682196,74214542.5991319,0,200,216,0,154.24
38,2,13,train,2.705406339444204e-09,2.5973154666665264e-09,0.03995365546451839,74214542.5991319,0,200,219,0,161.73
39,2,14,train,2.5973154666665264e-09,2.4893716065234285e-09,0.04155978029177807,74214542.5991319,0,200,217,0,170.07
40,2,15,train,2.4893716065234285e-09,2.3981559256075355e-09,0.03664205081991827,74214542.5991319,0,200,221,0,157.1
41,2,16,train,2.3981559256075355e-09,2.3053038624396697e-09,0.03871810926737101,74214542.5991319,0,200,215,0,139.12
42,2,17,train,2.3053038624396697e-09,2.2227941375681558e-09,0.03579125781023724,74214542.5991319,0,200,214,0,144.08
43,2,18,train,2.2227941375681558e-09,2.1459424450571294e-09,0.03457436350588266,74214542.5991319,0,200,219,0,153.38
44,2,19,train,2.1459424450571294e-09,2.0758868307420026e-09,0.032645616603786294,74214542.5991319,0,200,217,0,145.37
45,2,20,train,2.0758868307420026e-09,2.0056847784001337e-09,0.033817861023173405,74214542.5991319,0,200,215,0,156.34
46,2,21,train,2.0056847784001337e-09,1.9441398141707212e-09,0.03068526265553293,74214542.5991319,0,200,218,0,150.37
47,2,22,train,1.9441398141707212e-09,1.887188037142553e-09,0.029294074743519038,74214542.5991319,0,200,220,0,155.38
48,2,23,train,1.887188037142553e-09,1.8333319323869922e-09,0.028537752304272645,74214542.5991319,0,200,222,0,143.13
49,2,24,train,1.8333319323869922e-09,1.7830338761470228e-09,0.027435324368392754,74214542.5991319,0,200,219,0,159.16
50,3,0,train,1.838673497617413e-08,6.3620332580586094e-09,0.6539878740677642,54387035.07152403,1,200,213,0,146.76
51,3,1,train,6.3620332580586094e-09,5.179226330860135e-09,0.1859164954380341,54387035.07152403,0,200,215,0,156.49
52,3,2,train,5.179226330860135e-09,4.491783832760077e-09,0.13273073122986906,54387035.07152403,0,200,209,0,155.31
53,3,3,train,4.491783832760077e-09,4.051412902129468e-09,0.0980392082581617,54387035.07152403,0,200,217,0,159.09
54,3,4,train,4.051412902129468e-09,3.672053678402251e-09,0.09363627773605156,54387035.07152403,0,200,216,0,155.57
55,3,5,train,3.672053678402251e-09,3.3811168476215313e-09,0.07923000485856437,54387035.07152403,0,200,220,0,168.31
56,3,6,train,3.3811168476215313e-09,3.1456730819617937e-09,0.06963490949014735,54387035.07152403,0,200,217,0,150.12
57,3,7,train,3.1456730819617937e-09,2.952218730461141e-09,0.06149855578126546,54387035.07152403,0,200,206,0,133.79
58,3,8,train,2.952218730461141e-09,2.78712639126602e-09,0.05592144562043792,54387035.07152403,0,200,214,0,141.66
59,3,9,train,2.78712639126602e-09,2.6349571718973288e-09,0.054597172143158616,54387035.07152403,0,200,217,0,141.58
60,3,10,train,2.6349571718973288e-09,2.49593168259222e-09,0.05276195407950483,54387035.07152403,0,200,214,0,156.66
61,3,11,train,2.49593168259222e-09,2.3787818593836888e-09,0.04693631000623461,54387035.07152403,0,200,224,0,149.03
62,3,12,train,2.3787818593836888e-09,2.2634259158526342e-09,0.04849370406790548,54387035.07152403,0,200,213,0,147.64
63,3,13,train,2.2634259158526342e-09,2.165267502944699e-09,0.043367186096284954,54387035.07152403,0,200,217,0,152.87
64,3,14,train,2.165267502944699e-09,2.0797585074218534e-09,0.03949119238456944,54387035.07152403,0,200,222,0,165.37
65,3,15,train,2.0797585074218534e-09,2.0018153607254155e-09,0.03747701784523972,54387035.07152403,0,200,219,0,149.96
66,3,16,train,2.0018153607254155e-09,1.9286994776110055e-09,0.036524788723728406,54387035.07152403,0,200,219,0,141.21
67,3,17,train,1.9286994776110055e-09,1.8642073005710165e-09,0.03343816794095502,54387035.07152403,0,200,214,0,123.93
68,3,18,train,1.8642073005710165e-09,1.8031760672223716e-09,0.032738437045038246,54387035.07152403,0,200,224,0,136.22
69,3,19,train,1.8031760672223716e-09,1.7671316648171504e-09,0.019989397075763252,554577014.5121818,1,200,216,0,158.67
70,3,20,train,1.7671316648171504e-09,1.732959337452856e-09,0.019337736991901094,554577014.5121818,0,200,213,0,157.67
71,3,21,train,1.732959337452856e-09,1.701072607973076e-09,0.018400160229176444,554577014.5121818,0,200,211,0,152.82
72,3,22,train,1.701072607973076e-09,1.6686003517619813e-09,0.01908928287886977,554577014.5121818,0,200,217,0,175.41
73,3,23,train,1.6686003517619813e-09,1.6351014756525034e-09,0.02007603322994887,554577014.5121818,0,200,212,0,154.63
74,3,24,train,1.6351014756525034e-09,1.5991179381476095e-09,0.02200691396877018,554577014.5121818,0,200,220,0,152.33
75,4,0,train,2.1729153003729603e-08,9.971416595722855e-09,0.5411042209509337,46021121.93827157,1,200,225,0,154.33
76,4,1,train,9.971416595722855e-09,7.730958261846378e-09,0.22468806837711505,46021121.93827157,0,200,218,0,146.44
77,4,2,train,7.730958261846378e-09,6.262782366448658e-09,0.18990865629729542,46021121.93827157,0,200,212,0,165.38
78,4,3,train,6.262782366448658e-09,5.312949392497376e-09,0.15166309770554745,46021121.93827157,0,200,213,0,146.5
79,4,4,train,5.312949392497376e-09,4.543370375172979e-09,0.14484967961696554,46021121.93827157,0,200,215,0,150.21
80,4,5,train,4.543370375172979e-09,3.801929721033008e-09,0.16319177018706998,46021121.93827157,0,200,210,0,139.95
81,4,6,train,3.801929721033008e-09,3.288419904183983e-09,0.13506557315044251,46021121.93827157,0,200,219,0,158.41
82,4,7,train,3.288419904183983e-09,2.8888865827127616e-09,0.12149705120166675,46021121.93827157,0,200,211,0,136.14
83,4,8,train,2.8888865827127616e-09,2.6090252438300774e-09,0.09687515617864272,46021121.93827157,0,200,214,0,140.0
84,4,9,train,2.6090252438300774e-09,2.374338665202435e-09,0.08995182364855918,46021121.93827157,0,200,218,0,133.98
85,4,10,train,2.374338665202435e-09,2.1922862535442155e-09,0.07667499768517558,46021121.93827157,0,200,222,0,143.02
86,4,11,train,2.1922862535442155e-09,2.04592415680368e-09,0.06676231103667025,46021121.93827157,0,200,217,0,145.76
87,4,12,train,2.04592415680368e-09,1.9620664907646068e-09,0.04098767090666888,488776671.74245924,1,200,222,0,140.38
88,4,13,train,1.9620664907646068e-09,1.8887264238219757e-09,0.03737899163348476,488776671.74245924,0,200,215,0,168.66
89,4,14,train,1.8887264238219757e-09,1.8122726844664497e-09,0.040478990705713896,488776671.74245924,0,200,210,0,148.9
90,4,15,train,1.8122726844664497e-09,1.7437330144416291e-09,0.037819733538057135,488776671.74245924,0,200,215,0,173.17
91,4,16,train,1.7437330144416291e-09,1.662246942031516e-09,0.04673081930275102,488776671.74245924,0,200,211,0,140.18
92,4,17,train,1.662246942031516e-09,1.5894548801239133e-09,0.04379136460834147,488776671.74245924,0,200,213,0,151.05
