restart,round,in_round,phase,loss_before,loss_after,gain,factor,factor_renewed,n_iter,func_evals,early_stop,wall_s
0,1,0,train,2.2945408111087098e-05,3.692851369956397e-08,0.9983905924217701,43581.704677408,1,200,204,0,165.02
1,1,1,train,3.692851369956397e-08,1.9297717339185692e-08,0.47743043502415455,27079346.007142644,1,200,205,0,231.85
2,1,2,train,1.9297717339185692e-08,1.3637703877730547e-08,0.29329963549429733,27079346.007142644,0,200,202,0,289.58
3,1,3,train,1.3637703877730547e-08,1.0481500491955997e-08,0.23143216879260872,27079346.007142644,0,200,202,0,252.98
4,1,4,train,1.0481500491955997e-08,8.378610232244e-09,0.20062874216586213,27079346.007142644,0,200,209,0,213.09
5,1,5,train,8.378610232244e-09,6.791261628038037e-09,0.18945249393476457,27079346.007142644,0,200,210,0,155.92
6,1,6,train,6.791261628038037e-09,5.62388887214189e-09,0.17189335646805223,27079346.007142644,0,200,209,0,137.28
7,1,7,train,5.62388887214189e-09,4.680706553536498e-09,0.16770998503855142,27079346.007142644,0,200,212,0,190.16
8,1,8,train,4.680706553536498e-09,3.971975581903011e-09,0.15141538217088338,27079346.007142644,0,200,211,0,317.65
9,1,9,train,3.971975581903011e-09,3.4261550234637864e-09,0.1374179038073836,27079346.007142644,0,200,217,0,187.39
10,1,10,train,3.4261550234637864e-09,3.093277610238287e-09,0.09715772081117505,291872373.8860527,1,200,210,0,198.6
11,1,11,train,3.093277610238287e-09,2.738172830401023e-09,0.11479887180572489,291872373.8860527,0,200,207,0,177.93
12,1,12,train,2.738172830401023e-09,2.3876625678400193e-09,0.1280088161964813,291872373.8860527,0,200,207,0,186.34
13,1,13,train,2.3876625678400193e-09,2.1297168667633844e-09,0.10803272813795607,291872373.8860527,0,200,211,0,166.96
14,1,14,train,2.1297168667633844e-09,1.920290765687926e-09,0.09833518452325139,291872373.8860527,0,200,212,0,143.08
15,1,15,train,1.920290765687926e-09,1.7442766199595626e-09,0.0916601531775362,291872373.8860527,0,200,210,0,202.57
16,1,16,train,1.7442766199595626e-09,1.5986632984153558e-09,0.08348063597136476,291872373.8860527,0,200,210,0,211.72
17,1,17,train,1.5986632984153558e-09,1.4699540953787602e-09,0.08051051347971526,291872373.8860527,0,200,215,0,227.92
18,1,18,train,1.4699540953787602e-09,1.3599606404852772e-09,0.07482781621499633,291872373.8860527,0,200,213,0,257.62
19,1,19,train,1.3599606404852772e-09,1.2646698904997954e-09,0.0700687557777253,291872373.8860527,0,200,215,0,270.89
20,1,20,train,1.2646698904997954e-09,1.166063837167225e-09,0.07796979597071094,291872373.8860527,0,200,214,0,265.02
21,1,21,train,1.166063837167225e-09,1.0943392113434095e-09,0.06151003361707845,291872373.8860527,0,200,213,0,247.38
22,1,22,train,1.0943392113434095e-09,1.0303700727279812e-09,0.05845457966995432,291872373.8860527,0,200,219,0,190.43
23,1,23,train,1.0303700727279812e-09,9.715388720035742e-10,0.05709715594577299,291872373.8860527,0,200,221,0,275.48
24,1,24,train,9.715388720035742e-10,9.153386638339738e-10,0.057846587294752824,291872373.8860527,0,200,219,0,296.97
25,2,0,train,5.318487650392796e-09,2.21212068101437e-09,0.5840696027843565,188023375.39058593,1,200,210,0,275.65
26,2,1,train,2.21212068101437e-09,1.7958916475844661e-09,0.1881583753554719,188023375.39058593,0,200,217,0,285.61
27,2,2,train,1.7958916475844661e-09,1.5758666513087464e-09,0.12251574117606744,188023375.39058593,0,200,214,0,226.67
28,2,3,train,1.5758666513087464e-09,1.4360575964482947e-09,0.08871883591441018,188023375.39058593,0,200,213,0,234.39
29,2,4,train,1.4360575964482947e-09,1.3001609681677411e-09,0.09463173943486498,188023375.39058593,0,200,218,0,231.15
30,2,5,train,1.3001609681677411e-09,1.1844055348050984e-09,0.08903161700490958,188023375.39058593,0,200,218,0,312.56
31,2,6,train,1.1844055348050984e-09,1.0909744366841397e-09,0.07888438155292252,188023375.39058593,0,200,213,0,321.33
32,2,7,train,1.0909744366841397e-09,1.0045502805229765e-09,0.079217398002319,188023375.39058593,0,200,213,0,249.5
33,2,8,train,1.0045502805229765e-09,9.31409104590025e-10,0.07280987059689407,188023375.39058593,0,200,222,0,218.73
34,2,9,train,9.31409104590025e-10,8.719047674363788e-10,0.06388635977510435,188023375.39058593,0,200,213,0,207.2
35,2,10,train,8.719047674363788e-10,8.181015283473156e-10,0.061707701458335186,188023375.39058593,0,200,223,0,171.83
36,2,11,train,8.181015283473156e-10,7.738671167994708e-10,0.05406958673846349,188023375.39058593,0,200,213,0,248.98
37,2,12,train,7.738671167994708e-10,7.344730588345909e-10,0.050905455354924994,188023375.39058593,0,200,216,0,353.38
38,2,13,train,7.344730588345909e-10,6.947039883925495e-10,0.05414639783403907,188023375.39058593,0,200,217,0,323.74
39,2,14,train,6.947039883925495e-10,6.615079725205339e-10,0.04778440375565816,188023375.39058593,0,200,216,0,356.8
40,2,15,train,6.615079725205339e-10,6.339997199468052e-10,0.041584158795417624,188023375.39058593,0,200,216,0,241.94
41,2,16,train,6.339997199468052e-10,6.077964226170909e-10,0.0413301402276848,188023375.39058593,0,200,217,0,277.54
42,2,17,train,6.077964226170909e-10,5.821697553189655e-10,0.042163241415242844,188023375.39058593,0,200,223,0,253.78
43,2,18,train,5.821697553189655e-10,5.593941798755056e-10,0.039121880234024534,188023375.39058593,0,200,211,0,361.76
44,2,19,train,5.593941798755056e-10,5.382508087543437e-10,0.03779690937411497,188023375.39058593,0,200,221,0,284.09
45,2,20,train,5.382508087543437e-10,5.184099545725939e-10,0.0368617266505681,188023375.39058593,0,200,217,0,337.92
46,2,21,train,5.184099545725939e-10,5.04503239957907e-10,0.026825709059063865,1928975304.543401,1,200,215,0,214.12
47,2,22,train,5.04503239957907e-10,4.926638680939223e-10,0.023467385194537987,1928975304.543401,0,200,210,0,210.32
48,2,23,train,4.926638680939223e-10,4.801471564755736e-10,0.02540618955227009,1928975304.543401,0,200,210,0,250.06
49,2,24,train,4.801471564755736e-10,4.680017805452419e-10,0.025295111647609093,1928975304.543401,0,200,219,0,269.91
50,3,0,train,6.063913924896556e-09,1.2811648379902803e-09,0.7887231161494207,164909992.52055824,1,200,215,0,291.68
51,3,1,train,1.2811648379902803e-09,9.229778294013916e-10,0.27957917511283287,164909992.52055824,0,200,213,0,299.9
52,3,2,train,9.229778294013916e-10,7.765459577967916e-10,0.1586515590516082,164909992.52055824,0,200,214,0,250.47
53,3,3,train,7.765459577967916e-10,6.942700551209111e-10,0.10595110546877719,164909992.52055824,0,200,214,0,234.15
54,3,4,train,6.942700551209111e-10,6.320783899818843e-10,0.08957849280737844,164909992.52055824,0,200,218,0,209.84
55,3,5,train,6.320783899818843e-10,5.796678524269138e-10,0.08291778106268227,164909992.52055824,0,200,218,0,269.59
56,3,6,train,5.796678524269138e-10,5.451690264742678e-10,0.05951481664578891,1725125855.80392,1,200,213,0,216.99
57,3,7,train,5.451690264742678e-10,5.149189825386538e-10,0.05548745887353114,1725125855.80392,0,200,214,0,186.22
58,3,8,train,5.149189825386538e-10,4.836527317970571e-10,0.060720718796281076,1725125855.80392,0,200,211,0,201.77
59,3,9,train,4.836527317970571e-10,4.5540253372057857e-10,0.0584100868644166,1725125855.80392,0,200,220,0,270.76
60,3,10,train,4.5540253372057857e-10,4.2680855157542204e-10,0.06278836859239117,1725125855.80392,0,200,215,0,193.75
61,3,11,train,4.2680855157542204e-10,4.040357433040068e-10,0.053356026226177994,1725125855.80392,0,200,214,0,205.63
62,3,12,train,4.040357433040068e-10,3.8666202340696885e-10,0.04300045276926278,1725125855.80392,0,200,220,0,275.15
63,3,13,train,3.8666202340696885e-10,3.691095971878665e-10,0.04539475085875736,1725125855.80392,0,200,221,0,302.56
64,3,14,train,3.691095971878665e-10,3.541801492548236e-10,0.04044719521460782,1725125855.80392,0,200,226,0,204.76
65,3,15,train,3.541801492548236e-10,3.4043234508039775e-10,0.03881585177303275,1725125855.80392,0,200,214,0,256.52
66,3,16,train,3.4043234508039775e-10,3.272547708137588e-10,0.038708349711972505,1725125855.80392,0,200,219,0,219.48
67,3,17,train,3.272547708137588e-10,3.157944666440488e-10,0.035019517488507707,1725125855.80392,0,200,224,0,206.25
